Date,SP500,SP500EW,VIX,HY_Spread,TIPS_10Y,CAPE
2013-08-14,1685.3900146484375,52.74357223510742,13.039999961853027,4.69,0.5,23.36
2013-08-15,1661.3199462890625,51.93987274169922,14.729999542236328,4.74,0.6,23.36
2013-08-16,1655.8299560546875,51.78562927246094,14.369999885559082,4.7,0.68,23.36
2013-08-19,1646.06005859375,51.36347961425781,15.100000381469727,4.71,0.75,23.36
2013-08-20,1652.3499755859375,51.77750015258789,14.90999984741211,4.8,0.67,23.36
2013-08-21,1642.800048828125,51.42030715942383,15.9399995803833,4.77,0.73,23.36
2013-08-22,1656.9599609375,51.95611572265625,14.760000228881836,4.73,0.79,23.36
2013-08-23,1663.5,52.13471603393555,13.979999542236328,4.75,0.69,23.36
2013-08-26,1656.780029296875,51.96424102783203,14.989999771118164,4.75,0.64,23.36
2013-08-27,1630.47998046875,50.99007034301758,16.770000457763672,4.82,0.57,23.36
2013-08-28,1634.9599609375,51.12806701660156,16.489999771118164,4.77,0.63,23.36
2013-08-29,1638.1700439453125,51.2741813659668,16.809999465942383,4.76,0.65,23.36
2013-08-30,1632.969970703125,51.00630187988281,17.010000228881836,4.76,0.68,23.36
2013-09-03,1639.77001953125,51.30665969848633,16.610000610351562,4.69,0.76,23.44
2013-09-04,1653.0799560546875,51.78562927246094,15.880000114440918,4.64,0.83,23.44
2013-09-05,1655.0799560546875,51.923641204833984,15.770000457763672,4.59,0.92,23.44
2013-09-06,1655.1700439453125,51.97234344482422,15.850000381469727,4.63,0.87,23.44
2013-09-09,1671.7099609375,52.581214904785156,15.630000114440918,4.66,0.84,23.44
2013-09-10,1683.989990234375,53.035831451416016,14.529999732971191,4.6,0.86,23.44
2013-09-11,1689.1300048828125,53.19007110595703,13.819999694824219,4.63,0.8,23.44
2013-09-12,1683.4200439453125,52.9627685546875,14.289999961853027,4.61,0.81,23.44
2013-09-13,1687.989990234375,53.133235931396484,14.15999984741211,4.6,0.8,23.44
2013-09-16,1697.5999755859375,53.5067024230957,14.380000114440918,4.54,0.76,23.44
2013-09-17,1704.760009765625,53.758338928222656,14.529999732971191,4.59,0.7,23.44
2013-09-18,1725.52001953125,54.41590881347656,13.59000015258789,4.67,0.49,23.44
2013-09-19,1722.3399658203125,54.2860221862793,13.15999984741211,4.51,0.55,23.44
2013-09-20,1709.9100341796875,53.827484130859375,13.119999885559082,4.54,0.52,23.44
2013-09-23,1701.8399658203125,53.550559997558594,14.3100004196167,4.6,0.46,23.44
2013-09-24,1697.4200439453125,53.550559997558594,14.079999923706055,4.65,0.48,23.44
2013-09-25,1692.77001953125,53.41210174560547,14.010000228881836,4.7,0.45,23.44
2013-09-26,1698.6700439453125,53.591285705566406,14.0600004196167,4.69,0.47,23.44
2013-09-27,1691.75,53.2655029296875,15.460000038146973,4.75,0.46,23.44
2013-09-30,1681.550048828125,53.10261154174805,16.600000381469727,4.83,0.45,23.44
2013-10-01,1695.0,53.53428268432617,15.539999961853027,4.78,0.46,23.83
2013-10-02,1693.8699951171875,53.51798629760742,16.600000381469727,4.78,0.43,23.83
2013-10-03,1678.6600341796875,53.03746032714844,17.670000076293945,4.75,0.43,23.83
2013-10-04,1690.5,53.45282745361328,16.739999771118164,4.7,0.46,23.83
2013-10-07,1676.1199951171875,52.9804573059082,19.40999984741211,4.69,0.45,23.83
2013-10-08,1655.449951171875,52.28001022338867,20.34000015258789,4.68,0.48,23.83
2013-10-09,1656.4000244140625,52.28816223144531,19.600000381469727,4.67,0.47,23.83
2013-10-10,1692.56005859375,53.469112396240234,16.479999542236328,4.61,0.5,23.83
2013-10-11,1703.199951171875,53.81932830810547,15.720000267028809,4.62,0.5,23.83
2013-10-14,1710.1400146484375,53.9903678894043,16.06999969482422,4.6,0.5,23.83
2013-10-15,1698.06005859375,53.50984191894531,18.65999984741211,4.54,0.54,23.83
2013-10-16,1721.5400390625,54.267276763916016,14.710000038146973,4.55,0.5,23.83
2013-10-17,1733.1500244140625,54.73152160644531,13.479999542236328,4.53,0.45,23.83
2013-10-18,1744.5,54.98402786254883,13.039999961853027,4.46,0.42,23.83
2013-10-21,1744.6600341796875,55.00845718383789,13.15999984741211,4.41,0.44,23.83
2013-10-22,1754.6700439453125,55.3912353515625,13.329999923706055,4.44,0.37,23.83
2013-10-23,1746.3800048828125,55.081756591796875,13.420000076293945,4.44,0.36,23.83
2013-10-24,1752.0699462890625,55.236488342285156,13.199999809265137,4.4,0.36,23.83
2013-10-25,1759.77001953125,55.513404846191406,13.09000015258789,4.42,0.34,23.83
2013-10-28,1762.1099853515625,55.521541595458984,13.3100004196167,4.44,0.35,23.83
2013-10-29,1771.949951171875,55.888057708740234,13.40999984741211,4.45,0.35,23.83
2013-10-30,1763.31005859375,55.480831146240234,13.649999618530273,4.43,0.37,23.83
2013-10-31,1756.5400390625,55.37494659423828,13.75,4.36,0.4,23.83
2013-11-01,1761.6400146484375,55.54597091674805,13.279999732971191,4.31,0.5,24.64
2013-11-04,1767.9300537109375,55.83919143676758,12.930000305175781,4.33,0.5,24.64
2013-11-05,1762.969970703125,55.6274299621582,13.270000457763672,4.33,0.55,24.64
2013-11-06,1770.489990234375,55.73330307006836,12.670000076293945,4.35,0.48,24.64
2013-11-07,1747.1500244140625,54.943302154541016,13.90999984741211,4.34,0.46,24.64
2013-11-08,1770.6099853515625,55.651859283447266,12.899999618530273,4.38,0.59,24.64
2013-11-11,1771.8900146484375,55.7414665222168,12.529999732971191,4.38,0.59,24.64
2013-11-12,1767.68994140625,55.578556060791016,12.819999694824219,4.35,0.62,24.64
2013-11-13,1782.0,56.11609649658203,12.520000457763672,4.42,0.58,24.64
2013-11-14,1790.6199951171875,56.40930938720703,12.369999885559082,4.41,0.51,24.64
2013-11-15,1798.1800537109375,56.64550018310547,12.1899995803833,4.38,0.53,24.64
2013-11-18,1791.530029296875,56.33600997924805,13.100000381469727,4.35,0.48,24.64
2013-11-19,1787.8699951171875,56.08353805541992,13.390000343322754,4.31,0.53,24.64
2013-11-20,1781.3699951171875,55.92875671386719,13.399999618530273,4.29,0.64,24.64
2013-11-21,1795.8499755859375,56.417457580566406,12.65999984741211,4.32,0.6,24.64
2013-11-22,1804.760009765625,56.64550018310547,12.260000228881836,4.3,0.56,24.64
2013-11-25,1802.47998046875,56.523338317871094,12.789999961853027,4.27,0.56,24.64
2013-11-26,1802.75,56.57219696044922,12.8100004196167,4.27,0.54,24.64
2013-11-27,1807.22998046875,56.69437789916992,12.979999542236328,4.24,0.58,24.64
2013-11-29,1805.81005859375,56.60477066040039,13.699999809265137,4.23,0.6,24.64
2013-12-02,1800.9000244140625,56.482601165771484,14.229999542236328,4.19,0.66,24.86
2013-12-03,1795.1500244140625,56.28715133666992,14.550000190734863,4.22,0.64,24.86
2013-12-04,1792.81005859375,56.197566986083984,14.699999809265137,4.19,0.73,24.86
2013-12-05,1785.030029296875,56.002071380615234,15.079999923706055,4.16,0.76,24.86
2013-12-06,1805.0899658203125,56.63734817504883,13.789999961853027,4.13,0.77,24.86
2013-12-09,1808.3699951171875,56.69437789916992,13.489999771118164,4.11,0.74,24.86
2013-12-10,1802.6199951171875,56.56406784057617,13.90999984741211,4.15,0.69,24.86
2013-12-11,1782.219970703125,55.83106231689453,15.420000076293945,4.11,0.71,24.86
2013-12-12,1775.5,55.71702575683594,15.539999961853027,4.11,0.75,24.86
2013-12-13,1775.3199462890625,55.77404022216797,15.760000228881836,4.12,0.72,24.86
2013-12-16,1786.5400390625,56.181278228759766,16.030000686645508,4.09,0.71,24.86
2013-12-17,1781.0,56.11609649658203,16.209999084472656,4.15,0.67,24.86
2013-12-18,1810.6500244140625,56.94684982299805,13.800000190734863,4.14,0.72,24.86
2013-12-19,1809.5999755859375,56.85725021362305,14.149999618530273,4.07,0.79,24.86
2013-12-20,1818.3199462890625,57.31418991088867,13.789999961853027,4.04,0.73,24.86
2013-12-23,1827.989990234375,57.592079162597656,13.039999961853027,4.0,0.76,24.86
2013-12-24,1833.3199462890625,57.771907806396484,12.479999542236328,3.96,0.8,24.86
2013-12-26,1842.02001953125,57.968082427978516,12.329999923706055,3.96,0.8,24.86
2013-12-27,1841.4000244140625,57.984432220458984,12.460000038146973,3.96,0.8,24.86
2013-12-30,1841.0699462890625,58.09067153930664,13.5600004196167,3.97,0.76,24.86
2013-12-31,1848.3599853515625,58.23780822753906,13.720000267028809,4.0,0.8,24.86
2014-01-02,1831.97998046875,57.706520080566406,14.229999542236328,4.0,0.74,24.86
2014-01-03,1831.3699951171875,57.657470703125,13.760000228881836,3.98,0.75,24.86
2014-01-06,1826.77001953125,57.477657318115234,13.550000190734863,3.96,0.72,24.86
2014-01-07,1837.8800048828125,57.820926666259766,12.920000076293945,3.92,0.7,24.86
2014-01-08,1837.489990234375,57.91085433959961,12.869999885559082,3.87,0.72,24.86
2014-01-09,1838.1300048828125,57.97624206542969,12.890000343322754,3.88,0.66,24.86
2014-01-10,1842.3699951171875,58.2296142578125,12.140000343322754,3.95,0.59,24.86
2014-01-13,1819.199951171875,57.395904541015625,13.279999732971191,3.97,0.57,24.86
2014-01-14,1838.8800048828125,58.0579833984375,12.279999732971191,3.92,0.62,24.86
2014-01-15,1848.3800048828125,58.27048110961914,12.279999732971191,3.87,0.62,24.86
2014-01-16,1845.8900146484375,58.21329116821289,12.529999732971191,3.88,0.61,24.86
2014-01-17,1838.699951171875,58.0171012878418,12.4399995803833,3.88,0.58,24.86
2014-01-21,1843.800048828125,58.196937561035156,12.869999885559082,3.86,0.59,24.86
2014-01-22,1844.8599853515625,58.335906982421875,12.84000015258789,3.82,0.62,24.86
2014-01-23,1828.4599609375,57.76372146606445,13.770000457763672,3.92,0.66,24.86
2014-01-24,1790.2900390625,56.431419372558594,18.139999389648438,4.08,0.61,24.86
2014-01-27,1781.56005859375,56.16166687011719,17.420000076293945,4.09,0.64,24.86
2014-01-28,1792.5,56.66846466064453,15.800000190734863,4.08,0.62,24.86
2014-01-29,1774.199951171875,56.15349197387695,17.350000381469727,4.15,0.55,24.86
2014-01-30,1794.18994140625,56.78287124633789,17.290000915527344,4.12,0.57,24.86
2014-01-31,1782.5899658203125,56.513145446777344,18.40999984741211,4.21,0.53,24.86
2014-02-03,1741.8900146484375,55.12360763549805,21.440000534057617,4.28,0.47,24.59
2014-02-04,1755.199951171875,55.581336975097656,19.110000610351562,4.31,0.51,24.59
2014-02-05,1751.6400146484375,55.48326110839844,19.950000762939453,4.28,0.56,24.59
2014-02-06,1773.4300537109375,56.28428649902344,17.229999542236328,4.21,0.57,24.59
2014-02-07,1797.02001953125,56.97904968261719,15.289999961853027,4.2,0.53,24.59
2014-02-10,1799.8399658203125,57.077144622802734,15.260000228881836,4.16,0.51,24.59
2014-02-11,1819.75,57.657470703125,14.510000228881836,4.08,0.56,24.59
2014-02-12,1819.260009765625,57.73101806640625,14.300000190734863,4.01,0.59,24.59
2014-02-13,1829.8299560546875,58.09067153930664,14.140000343322754,4.07,0.56,24.59
2014-02-14,1838.6300048828125,58.384925842285156,13.569999694824219,4.03,0.59,24.59
2014-02-18,1840.760009765625,58.59746170043945,13.869999885559082,4.01,0.57,24.59
2014-02-19,1828.75,58.335906982421875,15.5,3.95,0.6,24.59
2014-02-20,1839.780029296875,58.75274658203125,14.789999961853027,3.92,0.63,24.59
2014-02-21,1836.25,58.785423278808594,14.680000305175781,3.9,0.61,24.59
2014-02-24,1847.6099853515625,59.096031188964844,14.229999542236328,3.85,0.59,24.59
2014-02-25,1845.1199951171875,59.0470085144043,13.670000076293945,3.84,0.55,24.59
2014-02-26,1845.1600341796875,59.12055969238281,14.350000381469727,3.84,0.51,24.59
2014-02-27,1854.2900390625,59.36577224731445,14.039999961853027,3.83,0.49,24.59
2014-02-28,1859.449951171875,59.52924728393555,14.0,3.81,0.49,24.59
2014-03-03,1845.72998046875,59.112422943115234,16.0,3.87,0.44,24.96
2014-03-04,1873.9100341796875,59.9951171875,14.100000381469727,3.79,0.52,24.96
2014-03-05,1873.81005859375,59.96245574951172,13.890000343322754,3.78,0.52,24.96
2014-03-06,1877.030029296875,60.11776351928711,14.210000038146973,3.78,0.53,24.96
2014-03-07,1878.0400390625,60.11776351928711,14.109999656677246,3.79,0.57,24.96
2014-03-10,1877.1700439453125,59.97880935668945,14.199999809265137,3.82,0.57,24.96
2014-03-11,1867.6300048828125,59.6682243347168,14.800000190734863,3.82,0.57,24.96
2014-03-12,1868.199951171875,59.692710876464844,14.470000267028809,3.87,0.54,24.96
2014-03-13,1846.3399658203125,59.01430892944336,16.219999313354492,3.92,0.49,24.96
2014-03-14,1841.1300048828125,58.981597900390625,17.81999969482422,3.96,0.48,24.96
2014-03-17,1858.8299560546875,59.4720344543457,15.640000343322754,3.9,0.52,24.96
2014-03-18,1872.25,59.92976379394531,14.520000457763672,3.87,0.5,24.96
2014-03-19,1860.77001953125,59.60282897949219,15.119999885559082,3.74,0.62,24.96
2014-03-20,1872.010009765625,59.856201171875,14.520000457763672,3.79,0.66,24.96
2014-03-21,1866.52001953125,59.7675895690918,15.0,3.76,0.61,24.96
2014-03-24,1857.43994140625,59.34091567993164,15.09000015258789,3.75,0.59,24.96
2014-03-25,1865.6199951171875,59.53782272338867,14.020000457763672,3.73,0.61,24.96
2014-03-26,1852.56005859375,59.0783576965332,14.930000305175781,3.75,0.57,24.96
2014-03-27,1849.0400390625,58.96345520019531,14.619999885559082,3.77,0.56,24.96
2014-03-28,1857.6199951171875,59.349124908447266,14.40999984741211,3.73,0.6,24.96
2014-03-31,1872.3399658203125,59.890628814697266,13.880000114440918,3.77,0.6,24.96
2014-04-01,1885.52001953125,60.39118576049805,13.100000381469727,3.73,0.63,24.79
2014-04-02,1890.9000244140625,60.6291389465332,13.09000015258789,3.66,0.68,24.79
2014-04-03,1888.77001953125,60.55531311035156,13.369999885559082,3.64,0.66,24.79
2014-04-04,1865.0899658203125,59.86606216430664,13.960000038146973,3.68,0.61,24.79
2014-04-07,1845.0400390625,59.07012176513672,15.569999694824219,3.72,0.59,24.79
2014-04-08,1851.9599609375,59.390140533447266,14.890000343322754,3.73,0.58,24.79
2014-04-09,1872.1800537109375,59.964500427246094,13.819999694824219,3.74,0.57,24.79
2014-04-10,1833.0799560546875,58.70909881591797,15.890000343322754,3.77,0.51,24.79
2014-04-11,1815.68994140625,58.044456481933594,17.030000686645508,3.82,0.5,24.79
2014-04-14,1830.6099853515625,58.5614013671875,16.110000610351562,3.76,0.52,24.79
2014-04-15,1842.97998046875,58.930641174316406,15.609999656677246,3.75,0.5,24.79
2014-04-16,1862.31005859375,59.53782272338867,14.180000305175781,3.73,0.48,24.79
2014-04-17,1864.8499755859375,59.64449691772461,13.359999656677246,3.68,0.52,24.79
2014-04-21,1871.8900146484375,59.80039978027344,13.25,3.67,0.53,24.79
2014-04-22,1879.550048828125,60.071170806884766,13.1899995803833,3.65,0.52,24.79
2014-04-23,1875.3900146484375,60.02195358276367,13.270000457763672,3.68,0.49,24.79
2014-04-24,1878.6099853515625,60.1039924621582,13.319999694824219,3.66,0.49,24.79
2014-04-25,1863.4000244140625,59.554229736328125,14.0600004196167,3.69,0.48,24.79
2014-04-28,1869.4300537109375,59.53782272338867,13.970000267028809,3.68,0.52,24.79
2014-04-29,1878.3299560546875,59.80039978027344,13.710000038146973,3.66,0.53,24.79
2014-04-30,1883.949951171875,60.12043380737305,13.40999984741211,3.71,0.49,24.79
2014-05-01,1883.6800537109375,60.14503479003906,13.25,3.75,0.43,24.94
2014-05-02,1881.1400146484375,60.1039924621582,12.90999984741211,3.73,0.41,24.94
2014-05-05,1884.6600341796875,60.18604278564453,13.289999961853027,3.74,0.45,24.94
2014-05-06,1867.719970703125,59.67732238769531,13.800000190734863,3.72,0.45,24.94
2014-05-07,1878.2099609375,60.038368225097656,13.399999618530273,3.74,0.42,24.94
2014-05-08,1875.6300048828125,59.956302642822266,13.430000305175781,3.75,0.42,24.94
2014-05-09,1878.47998046875,60.046566009521484,12.920000076293945,3.74,0.44,24.94
2014-05-12,1896.6500244140625,60.711181640625,12.229999542236328,3.7,0.48,24.94
2014-05-13,1897.449951171875,60.686588287353516,12.130000114440918,3.7,0.45,24.94
2014-05-14,1888.530029296875,60.333736419677734,12.170000076293945,3.73,0.37,24.94
2014-05-15,1870.8499755859375,59.81681442260742,13.170000076293945,3.78,0.31,24.94
2014-05-16,1877.8599853515625,60.062984466552734,12.4399995803833,3.77,0.34,24.94
2014-05-19,1885.0799560546875,60.28451919555664,12.420000076293945,3.76,0.37,24.94
2014-05-20,1872.8299560546875,59.7593879699707,12.960000038146973,3.77,0.35,24.94
2014-05-21,1888.030029296875,60.19426727294922,11.90999984741211,3.77,0.36,24.94
2014-05-22,1892.489990234375,60.37477111816406,12.029999732971191,3.78,0.35,24.94
2014-05-23,1900.530029296875,60.686588287353516,11.359999656677246,3.78,0.32,24.94
2014-05-27,1911.9100341796875,61.03941345214844,11.510000228881836,3.76,0.31,24.94
2014-05-28,1909.780029296875,60.97374725341797,11.680000305175781,3.8,0.22,24.94
2014-05-29,1920.030029296875,61.334781646728516,11.569999694824219,3.78,0.22,24.94
2014-05-30,1923.5699462890625,61.416866302490234,11.399999618530273,3.75,0.26,24.94
2014-06-02,1924.969970703125,61.523529052734375,11.579999923706055,3.61,0.32,25.56
2014-06-03,1924.239990234375,61.50710678100586,11.869999885559082,3.59,0.41,25.56
2014-06-04,1927.8800048828125,61.69584655761719,12.079999923706055,3.59,0.44,25.56
2014-06-05,1940.4599609375,62.11431121826172,11.680000305175781,3.59,0.41,25.56
2014-06-06,1949.43994140625,62.442527770996094,10.729999542236328,3.53,0.4,25.56
2014-06-09,1951.27001953125,62.53278732299805,11.149999618530273,3.5,0.41,25.56
2014-06-10,1950.7900390625,62.417884826660156,10.989999771118164,3.46,0.43,25.56
2014-06-11,1943.8900146484375,62.19633865356445,11.600000381469727,3.46,0.43,25.56
2014-06-12,1930.1099853515625,61.8353157043457,12.5600004196167,3.5,0.39,25.56
2014-06-13,1936.1600341796875,62.04868698120117,12.180000305175781,3.47,0.41,25.56
2014-06-16,1937.780029296875,62.15532684326172,12.649999618530273,3.43,0.41,25.56
2014-06-17,1941.989990234375,62.442527770996094,12.0600004196167,3.39,0.43,25.56
2014-06-18,1956.97998046875,62.91022872924805,10.609999656677246,3.41,0.38,25.56
2014-06-19,1959.47998046875,63.000484466552734,10.619999885559082,3.39,0.39,25.56
2014-06-20,1962.8699951171875,63.18989562988281,10.850000381469727,3.36,0.35,25.56
2014-06-23,1962.6099853515625,63.13224411010742,10.979999542236328,3.35,0.35,25.56
2014-06-24,1949.97998046875,62.67929458618164,12.130000114440918,3.37,0.31,25.56
2014-06-25,1959.530029296875,62.97577667236328,11.59000015258789,3.43,0.29,25.56
2014-06-26,1957.219970703125,62.9840202331543,11.630000114440918,3.47,0.26,25.56
2014-06-27,1960.9599609375,63.14871597290039,11.260000228881836,3.48,0.27,25.56
2014-06-30,1960.22998046875,63.17341613769531,11.569999694824219,3.53,0.27,25.56
2014-07-01,1973.3199462890625,63.502830505371094,11.149999618530273,3.5,0.32,25.82
2014-07-02,1974.6199951171875,63.46166229248047,10.819999694824219,3.46,0.38,25.82
2014-07-03,1985.43994140625,63.82402038574219,10.319999694824219,3.44,0.37,25.82
2014-07-07,1977.6500244140625,63.412269592285156,11.329999923706055,3.44,0.36,25.82
2014-07-08,1963.7099609375,63.08283996582031,11.979999542236328,3.48,0.31,25.82
2014-07-09,1972.8299560546875,63.338134765625,11.649999618530273,3.51,0.28,25.82
2014-07-10,1964.6800537109375,63.04166793823242,12.59000015258789,3.62,0.27,25.82
2014-07-11,1967.5699462890625,63.05812454223633,12.079999923706055,3.61,0.25,25.82
2014-07-14,1977.0999755859375,63.280521392822266,11.819999694824219,3.57,0.28,25.82
2014-07-15,1973.280029296875,63.12403106689453,11.960000038146973,3.6,0.31,25.82
2014-07-16,1981.5699462890625,63.338134765625,11.0,3.63,0.32,25.82
2014-07-17,1958.1199951171875,62.572242736816406,14.539999961853027,3.74,0.24,25.82
2014-07-18,1978.219970703125,63.1816520690918,12.0600004196167,3.78,0.26,25.82
2014-07-21,1973.6300048828125,63.049922943115234,12.8100004196167,3.8,0.25,25.82
2014-07-22,1983.530029296875,63.329898834228516,12.239999771118164,3.79,0.25,25.82
2014-07-23,1987.010009765625,63.354618072509766,11.520000457763672,3.77,0.25,25.82
2014-07-24,1987.97998046875,63.48637390136719,11.84000015258789,3.72,0.25,25.82
2014-07-25,1978.3399658203125,63.19813537597656,12.6899995803833,3.75,0.2,25.82
2014-07-28,1978.9100341796875,63.20637130737305,12.5600004196167,3.74,0.22,25.82
2014-07-29,1969.949951171875,62.90986633300781,13.279999732971191,3.8,0.2,25.82
2014-07-30,1970.0699462890625,62.901634216308594,13.329999923706055,3.79,0.29,25.82
2014-07-31,1930.6700439453125,61.69929504394531,16.950000762939453,4.04,0.29,25.82
2014-08-01,1925.1500244140625,61.56752014160156,17.030000686645508,4.25,0.25,25.62
2014-08-04,1938.989990234375,61.995750427246094,15.119999885559082,4.24,0.26,25.62
2014-08-05,1920.2099609375,61.427528381347656,16.8700008392334,4.17,0.25,25.62
2014-08-06,1920.239990234375,61.43576431274414,16.3700008392334,4.21,0.24,25.62
2014-08-07,1909.5699462890625,61.089900970458984,16.65999984741211,4.2,0.19,25.62
2014-08-08,1931.5899658203125,61.90519332885742,15.770000457763672,4.2,0.19,25.62
2014-08-11,1936.9200439453125,62.08634948730469,14.229999542236328,4.12,0.19,25.62
2014-08-12,1933.75,61.95458221435547,14.130000114440918,4.07,0.22,25.62
2014-08-13,1946.719970703125,62.366355895996094,12.899999618530273,4.03,0.2,25.62
2014-08-14,1955.1800537109375,62.6628303527832,12.420000076293945,3.97,0.19,25.62
2014-08-15,1955.06005859375,62.63810729980469,13.149999618530273,3.97,0.16,25.62
2014-08-18,1971.739990234375,63.18989562988281,12.319999694824219,3.89,0.21,25.62
2014-08-19,1981.5999755859375,63.52753448486328,12.210000038146973,3.85,0.23,25.62
2014-08-20,1986.510009765625,63.749908447265625,11.779999732971191,3.79,0.26,25.62
2014-08-21,1992.3699951171875,63.856964111328125,11.760000228881836,3.81,0.24,25.62
2014-08-22,1988.4000244140625,63.749908447265625,11.470000267028809,3.79,0.26,25.62
2014-08-25,1997.9200439453125,64.0628662109375,11.699999809265137,3.77,0.24,25.62
2014-08-26,2000.02001953125,64.12047576904297,11.630000114440918,3.78,0.25,25.62
2014-08-27,2000.1199951171875,64.08755493164062,11.779999732971191,3.81,0.23,25.62
2014-08-28,1996.739990234375,64.0628662109375,12.050000190734863,3.82,0.21,25.62
2014-08-29,2003.3699951171875,64.29340362548828,12.09000015258789,3.8,0.23,25.62
2014-09-02,2002.280029296875,64.2440414428711,12.25,3.8,0.27,25.92
2014-09-03,2000.719970703125,64.29340362548828,12.359999656677246,3.83,0.24,25.92
2014-09-04,1997.6500244140625,64.21109008789062,12.640000343322754,3.85,0.28,25.92
2014-09-05,2007.7099609375,64.49932098388672,12.09000015258789,3.93,0.31,25.92
2014-09-08,2001.5400390625,64.30989074707031,12.65999984741211,3.92,0.35,25.92
2014-09-09,1988.43994140625,63.84872055053711,13.5,3.93,0.39,25.92
2014-09-10,1995.68994140625,63.980491638183594,12.880000114440918,4.01,0.44,25.92
2014-09-11,1997.449951171875,64.09578704833984,12.800000190734863,4.05,0.42,25.92
2014-09-12,1985.5400390625,63.63459396362305,13.3100004196167,4.03,0.49,25.92
2014-09-15,1984.1300048828125,63.49460220336914,14.119999885559082,4.06,0.47,25.92
2014-09-16,1998.97998046875,63.93107223510742,12.729999542236328,4.1,0.48,25.92
2014-09-17,2001.5699462890625,63.98872375488281,12.649999618530273,4.05,0.56,25.92
2014-09-18,2011.3599853515625,64.22756958007812,12.029999732971191,3.98,0.61,25.92
2014-09-19,2010.4000244140625,64.08540344238281,12.109999656677246,3.97,0.56,25.92
2014-09-22,1994.2900390625,63.49041748046875,13.6899995803833,4.02,0.58,25.92
2014-09-23,1982.77001953125,63.044193267822266,14.930000305175781,4.13,0.52,25.92
2014-09-24,1998.300048828125,63.54001235961914,13.270000457763672,4.18,0.54,25.92
2014-09-25,1965.989990234375,62.597938537597656,15.640000343322754,4.33,0.5,25.92
2014-09-26,1982.8499755859375,63.035911560058594,14.850000381469727,4.4,0.57,25.92
2014-09-29,1977.800048828125,62.920230865478516,15.979999542236328,4.51,0.55,25.92
2014-09-30,1972.2900390625,62.630985260009766,16.309999465942383,4.4,0.55,25.92
2014-10-01,1946.1600341796875,61.79635238647461,16.709999084472656,4.45,0.46,25.16
2014-10-02,1946.1700439453125,61.86244583129883,16.15999984741211,4.42,0.49,25.16
2014-10-03,1967.9000244140625,62.4739875793457,14.550000190734863,4.29,0.52,25.16
2014-10-06,1964.8199462890625,62.37483215332031,15.460000038146973,4.26,0.5,25.16
2014-10-07,1935.0999755859375,61.36664581298828,17.200000762939453,4.37,0.44,25.16
2014-10-08,1968.8900146484375,62.391353607177734,15.109999656677246,4.48,0.39,25.16
2014-10-09,1928.2099609375,61.0030403137207,18.760000228881836,4.52,0.37,25.16
2014-10-10,1906.1300048828125,60.2592887878418,21.239999771118164,4.66,0.35,25.16
2014-10-13,1874.739990234375,59.23457336425781,24.639999389648438,4.66,0.35,25.16
2014-10-14,1877.699951171875,59.55687713623047,22.790000915527344,4.83,0.29,25.16
2014-10-15,1862.489990234375,59.32547378540039,25.270000457763672,5.08,0.29,25.16
2014-10-16,1862.760009765625,59.515541076660156,25.200000762939453,4.98,0.28,25.16
2014-10-17,1886.760009765625,60.17666244506836,21.989999771118164,4.68,0.3,25.16
2014-10-20,1904.010009765625,60.812957763671875,18.56999969482422,4.68,0.29,25.16
2014-10-21,1941.280029296875,62.07734298706055,16.079999923706055,4.5,0.33,25.16
2014-10-22,1927.1099853515625,61.55670928955078,17.8700008392334,4.44,0.34,25.16
2014-10-23,1950.8199462890625,62.29216003417969,16.530000686645508,4.38,0.38,25.16
2014-10-24,1964.5799560546875,62.7383918762207,16.110000610351562,4.38,0.39,25.16
2014-10-27,1961.6300048828125,62.630985260009766,16.040000915527344,4.41,0.38,25.16
2014-10-28,1985.050048828125,63.42432403564453,14.390000343322754,4.39,0.39,25.16
2014-10-29,1982.300048828125,63.29207992553711,15.149999618530273,4.32,0.42,25.16
2014-10-30,1994.6500244140625,63.74658966064453,14.520000457763672,4.35,0.42,25.16
2014-10-31,2018.050048828125,64.52337646484375,14.029999732971191,4.3,0.43,25.16
2014-11-03,2017.81005859375,64.53990173339844,14.729999542236328,4.29,0.43,26.61
2014-11-04,2012.0999755859375,64.2176284790039,14.890000343322754,4.35,0.43,26.61
2014-11-05,2023.5699462890625,64.71345520019531,14.170000076293945,4.32,0.43,26.61
2014-11-06,2031.2099609375,65.00267028808594,13.670000076293945,4.3,0.45,26.61
2014-11-07,2031.9200439453125,65.0853271484375,13.119999885559082,4.36,0.38,26.61
2014-11-10,2038.260009765625,65.2506103515625,12.670000076293945,4.32,0.44,26.61
2014-11-11,2039.6800537109375,65.26715850830078,12.920000076293945,4.32,0.44,26.61
2014-11-12,2038.25,65.27538299560547,13.020000457763672,4.33,0.46,26.61
2014-11-13,2039.3299560546875,65.15142059326172,13.789999961853027,4.37,0.47,26.61
2014-11-14,2039.8199462890625,65.18450164794922,13.3100004196167,4.43,0.43,26.61
2014-11-17,2041.3199462890625,65.27538299560547,13.989999771118164,4.46,0.48,26.61
2014-11-18,2051.800048828125,65.68856048583984,13.859999656677246,4.53,0.48,26.61
2014-11-19,2048.719970703125,65.548095703125,13.960000038146973,4.57,0.53,26.61
2014-11-20,2052.75,65.77948760986328,13.579999923706055,4.61,0.49,26.61
2014-11-21,2063.5,66.1761474609375,12.899999618530273,4.54,0.45,26.61
